title,url,category,text,cluster
CNBC Sport: Top sports executives head to Washington over media rights,https://www.cnbc.com/2025/05/01/cnbc-sport-top-sports-executives-head-to-washington-over-media-rights.html,sport,CNBC Sport: Top sports executives head to Washington over media rights,2
