title,url,category,text,cluster
Figure Skater Alysa Liu reflects on winning world title and return to the sport,https://edition.cnn.com/2025/04/06/sport/video/alysa-liu-figure-skating-cnni-sports-fast,Sports,Figure Skater Alysa Liu reflects on winning world title and return to the sport,2
